"COISS_2004","data/1465674475_1465709620/N1465677582_2.LBL ","co-iss-n1465677582       ","PHOEBE    ", -25.123,  43.687, -28.941,  46.456, 269.440,   0.680, 160.644, 251.883,   7.701,  98.940,   0.19197,   0.19333,   0.19405,   6.02437,   16036.407,   16142.269,  85.734,  86.139,   0.964,  87.055,   8.281,  88.163, -12.847, -15.157,  23.227,  25.258, 341.323, 261.739,   0.19347,   16144.477,  85.734
"COISS_2004","data/1465674475_1465709620/N1465677614_2.LBL ","co-iss-n1465677614       ","PHOEBE    ", -25.053,  44.020, -28.834,  46.796, 269.558,   0.475, 161.182, 252.098,   7.585,  98.502,   0.19430,   0.19568,   0.19637,  10.60905,   16230.891,   16338.726,  85.818,  86.219,   2.279,  87.319,   8.214,  88.944, -12.847, -15.162,  23.214,  25.242, 341.656, 261.972,   0.19580,   16338.978,  85.819
"COISS_2004","data/1465674475_1465709620/N1465677638_2.LBL ","co-iss-n1465677638       ","PHOEBE    ", -25.475,  44.187, -29.297,  46.968, 269.862,   0.859, 161.072, 252.069,   7.696,  98.693,   0.19622,   0.19759,   0.19835,  12.94522,   16391.490,   16500.163,  85.887,  86.284,   0.109,  87.379,   8.291,  89.126, -12.847, -15.166,  23.204,  25.229, 341.931, 262.167,   0.19773,   16499.550,  85.888
"COISS_2004","data/1465674475_1465709620/N1465677662_2.LBL ","co-iss-n1465677662       ","PHOEBE    ", -25.313,  44.352, -29.077,  47.139, 270.029,   0.631, 161.555, 252.157,   7.681,  98.283,   0.19800,   0.19940,   0.20015,  31.38530,   16540.096,   16647.020,  85.948,  86.343,   1.965,  87.503,   8.286,  89.636, -12.847, -15.169,  23.194,  25.218, 342.186, 262.348,   0.19951,   16648.154,  85.950
"COISS_2004","data/1465674475_1465709620/N1465677680_2.LBL ","co-iss-n1465677680       ","PHOEBE    ", -24.982,  44.650, -28.677,  47.440, 270.504,   2.842, 159.554, 251.892,   8.006, 100.344,   0.19947,   0.20087,   0.20175,   7.82894,   16663.294,   16769.375,  86.000,  86.391,   1.109,  87.478,   8.501,  88.530, -12.847, -15.172,  23.186,  25.208, 342.397, 262.499,   0.20098,   16771.284,  86.001
"COISS_2004","data/1465674475_1465709620/N1465677712_2.LBL ","co-iss-n1465677712       ","PHOEBE    ", -26.309,  44.727, -30.187,  47.524, 270.989,   1.596, 161.109, 251.717,   8.268,  98.875,   0.20163,   0.20306,   0.20403,  21.36039,   16843.811,   16951.347,  86.074,  86.460,   0.628,  87.426,   8.671,  89.456, -12.847, -15.176,  23.175,  25.194, 342.706, 262.721,   0.20315,   16951.743,  86.074
"COISS_2004","data/1465674475_1465709620/N1465677744_2.LBL ","co-iss-n1465677744       ","PHOEBE    ", -26.216,  45.214, -30.062,  48.016, 271.330,   3.821, 159.230, 251.721,   8.358, 100.848,   0.20405,   0.20545,   0.20650,   9.88414,   17045.405,   17153.503,  86.153,  86.534,   2.606,  87.629,   8.735,  88.810, -12.847, -15.181,  23.163,  25.179, 343.051, 262.972,   0.20556,   17153.314,  86.154
"COISS_2004","data/1465674475_1465709620/N1465677776_2.LBL ","co-iss-n1465677776       ","PHOEBE    ", -28.282,  45.091, -32.390,  47.903, 271.439,   2.825, 160.585, 251.970,   8.203,  99.589,   0.20656,   0.20798,   0.20899,  10.34388,   17255.179,   17361.320,  86.234,  86.611,   1.877,  87.739,   8.643,  88.849, -12.847, -15.186,  23.150,  25.164, 343.410, 263.236,   0.20808,   17363.114,  86.235
"COISS_2004","data/1465674475_1465709620/N1465677800_2.LBL ","co-iss-n1465677800       ","PHOEBE    ", -26.792,  45.333, -30.621,  48.150, 271.130,   2.359, 161.315, 252.544,   7.698,  98.928,   0.20841,   0.20983,   0.21069,   9.81038,   17409.512,   17515.479,  86.290,  86.666,   1.909,  88.158,   8.326,  88.775, -12.847, -15.189,  23.141,  25.152, 343.674, 263.431,   0.20993,   17517.542,  86.294
"COISS_2004","data/1465674475_1465709620/N1465677824_2.LBL ","co-iss-n1465677824       ","PHOEBE    ", -27.668,  45.512, -31.611,  48.334, 271.889,   2.830, 161.107, 252.048,   8.262,  99.202,   0.21025,   0.21169,   0.21275,  29.90449,   17563.400,   17670.708,  86.349,  86.720,   1.554,  87.966,   8.685,  89.595, -12.847, -15.193,  23.132,  25.141, 343.937, 263.627,   0.21177,   17671.317,  86.351
